source_id,source,target_id,target,amount,year,amount2
333,McGregor Fund,512,University Cultural Center Association,25000,2012,"10,000 - 49,999"
333,McGregor Fund,552,World Medical Relief,50000,2011,"50,000 - 99,999"
333,McGregor Fund,576,Detroit Public Safety Foundation,300000,2012,"250,000 - 499,999"
333,McGregor Fund,577,Homeless Action Network of Detroit (HAND),300000,2012,"250,000 - 499,999"
333,McGregor Fund,578,Reading Works,70000,2012,"50,000 - 99,999"
333,McGregor Fund,579,Wayne County SAFE Program,60000,2011,"50,000 - 99,999"
333,McGregor Fund,579,Wayne County SAFE Program,90000,2012,"50,000 - 99,999"
387,New Economy Initiative,34,Automation Alley Fund,2000,2011,"2,000 - 9,999"
387,New Economy Initiative,34,Automation Alley Fund,695632,2010,"500,000 - 999,999"
387,New Economy Initiative,65,Business Accelerator Network for Southeast Michigan (BAN),250000,2011,"250,000 - 499,999"
387,New Economy Initiative,65,Business Accelerator Network for Southeast Michigan (BAN),3000000,2010,"3,000,000 +"
387,New Economy Initiative,98,City Connect Detroit,15000,2011,"10,000 - 49,999"
387,New Economy Initiative,144,Detroit Development Fund,1250000,2009,"1,000,000 - 2,999,999"
387,New Economy Initiative,145,Detroit Economic Growth Association,150000,2010,"100,000 - 249,999"
387,New Economy Initiative,145,Detroit Economic Growth Association,2500000,2009,"1,000,000 - 2,999,999"
387,New Economy Initiative,168,"Detroit Regional Chamber Foundation, Inc",11750,2011,"10,000 - 49,999"
387,New Economy Initiative,168,"Detroit Regional Chamber Foundation, Inc",38250,2011,"10,000 - 49,999"
387,New Economy Initiative,168,"Detroit Regional Chamber Foundation, Inc",375000,2011,"250,000 - 499,999"
387,New Economy Initiative,168,"Detroit Regional Chamber Foundation, Inc",404950,2010,"250,000 - 499,999"
387,New Economy Initiative,283,Invest Detroit Foundation,5000000,2010,"3,000,000 +"
387,New Economy Initiative,347,Michigan Manufacturing Technology Center,526200,2010,"500,000 - 999,999"
387,New Economy Initiative,350,Michigan Opportunities and Resources for Entrepreneurs (MORE),250000,2011,"250,000 - 499,999"
387,New Economy Initiative,350,Michigan Opportunities and Resources for Entrepreneurs (MORE),1200000,2010,"1,000,000 - 2,999,999"
387,New Economy Initiative,354,Michigan Security Network,188700,2011,"100,000 - 249,999"
387,New Economy Initiative,355,Michigan State University,200000,2011,"100,000 - 249,999"
387,New Economy Initiative,388,New Michigan Media/Issue Media Group,346000,2011,"250,000 - 499,999"
387,New Economy Initiative,393,NextEnergy,499530,2010,"250,000 - 499,999"
387,New Economy Initiative,412,PolicyLink,215250,2011,"100,000 - 249,999"
387,New Economy Initiative,456,Southeast Michigan Community Alliance,1500000,2011,"1,000,000 - 2,999,999"
387,New Economy Initiative,463,Southwest Housing Solutions Corporation,2000000,2010,"1,000,000 - 2,999,999"
387,New Economy Initiative,517,University of Michigan,10000,2011,"10,000 - 49,999"
387,New Economy Initiative,519,University Research Corridor,450000,2011,"250,000 - 499,999"
387,New Economy Initiative,544,Wayne State University TechTown,30000,2011,"10,000 - 49,999"
387,New Economy Initiative,544,Wayne State University TechTown,60000,2011,"50,000 - 99,999"
387,New Economy Initiative,544,Wayne State University TechTown,90000,2011,"50,000 - 99,999"
387,New Economy Initiative,544,Wayne State University TechTown,4975000,2009,"3,000,000 +"
387,New Economy Initiative,544,Wayne State University TechTown,5900000,2011,"3,000,000 +"
387,New Economy Initiative,553,Xconomy,80000,2010,"50,000 - 99,999"
453,Skillman Foundation,4,Accounting Aid Society,240000,2011,"100,000 - 249,999"
453,Skillman Foundation,13,Alliance Defense Fund,6000,2011,"2,000 - 9,999"
453,Skillman Foundation,15,Alliance for Children and Families,2000,2011,"2,000 - 9,999"
453,Skillman Foundation,17,Alternatives for Girls,1500,2011,"0 - 1,999"
453,Skillman Foundation,17,Alternatives for Girls,35000,2011,"10,000 - 49,999"
453,Skillman Foundation,17,Alternatives for Girls,115000,2011,"100,000 - 249,999"
453,Skillman Foundation,18,Alumni Association of the University of Michigan,7000,2011,"2,000 - 9,999"
453,Skillman Foundation,20,Alzheimer's Association - Greater Michigan Chapter,2000,2011,"2,000 - 9,999"
453,Skillman Foundation,23,American Red Cross - Southeastern Michigan Chapter,1200,2011,"0 - 1,999"
453,Skillman Foundation,25,Arab Community Center for Economic and Social Services,80000,2011,"50,000 - 99,999"
453,Skillman Foundation,37,Barbara Ann Karmanos Cancer Institute,2670,2011,"2,000 - 9,999"
453,Skillman Foundation,38,"Bates Academy, Elementary",10000,2011,"10,000 - 49,999"
453,Skillman Foundation,39,"Bates Academy, Middle School",10000,2011,"10,000 - 49,999"
453,Skillman Foundation,43,Berean Chapel of Detroit,5900,2011,"2,000 - 9,999"
453,Skillman Foundation,44,Bethel AME Church,8200,2011,"2,000 - 9,999"
453,Skillman Foundation,45,Big Brothers Big Sisters of Metropolitan Detroit,100000,2011,"100,000 - 249,999"
453,Skillman Foundation,47,"Black Family Development, Inc",130000,2011,"100,000 - 249,999"
453,Skillman Foundation,47,"Black Family Development, Inc",300000,2011,"250,000 - 499,999"
453,Skillman Foundation,47,"Black Family Development, Inc",300000,2013,"250,000 - 499,999"
453,Skillman Foundation,54,Boy Scouts of America Council,1000,2011,"0 - 1,999"
453,Skillman Foundation,56,Boys and Girls Clubs of Southeastern Michigan,40000,2011,"10,000 - 49,999"
453,Skillman Foundation,60,"Bridging Communities, Inc",65000,2011,"50,000 - 99,999"
453,Skillman Foundation,61,"Brightmoor Alliance, Inc",180000,2013,"100,000 - 249,999"
453,Skillman Foundation,62,Brightmoor Community Center,50000,2011,"50,000 - 99,999"
453,Skillman Foundation,64,Burton International Schools,10000,2011,"10,000 - 49,999"
453,Skillman Foundation,73,Cathedral Church of St. Paul,5400,2011,"2,000 - 9,999"
453,Skillman Foundation,80,Central Detroit Christian Community Development Corporation,30000,2011,"10,000 - 49,999"
453,Skillman Foundation,82,Charles H. Wright Museum of African American History,10126,2011,"10,000 - 49,999"
453,Skillman Foundation,86,Children's Defense Fund,65000,2011,"50,000 - 99,999"
453,Skillman Foundation,92,Christus Victor Luthern Church,6240,2011,"2,000 - 9,999"
453,Skillman Foundation,93,Chrysler Elementary School,10000,2011,"10,000 - 49,999"
453,Skillman Foundation,98,City Connect Detroit,225000,2011,"100,000 - 249,999"
453,Skillman Foundation,98,City Connect Detroit,290000,2011,"250,000 - 499,999"
453,Skillman Foundation,99,City Mission,2500,2011,"2,000 - 9,999"
453,Skillman Foundation,99,City Mission,100000,2011,"100,000 - 249,999"
453,Skillman Foundation,100,"City Year, Inc",175000,2011,"100,000 - 249,999"
453,Skillman Foundation,101,Clark Park Coalition,110000,2011,"100,000 - 249,999"
453,Skillman Foundation,101,Clark Park Coalition,120000,2013,"100,000 - 249,999"
453,Skillman Foundation,102,Coalition on Temporary Shelter,1500,2011,"0 - 1,999"
453,Skillman Foundation,102,Coalition on Temporary Shelter,100000,2011,"100,000 - 249,999"
453,Skillman Foundation,102,Coalition on Temporary Shelter,100000,2011,"100,000 - 249,999"
453,Skillman Foundation,104,Coleman A. Young Foundation,13166,2011,"10,000 - 49,999"
453,Skillman Foundation,104,Coleman A. Young Foundation,150000,2011,"100,000 - 249,999"
453,Skillman Foundation,105,College for Creative Studies,4999.52,2011,"2,000 - 9,999"
453,Skillman Foundation,105,College for Creative Studies,140000,2011,"100,000 - 249,999"
453,Skillman Foundation,105,College for Creative Studies,225000,2011,"100,000 - 249,999"
453,Skillman Foundation,108,Community Foundation for Southeast Michigan,23300,2011,"10,000 - 49,999"
453,Skillman Foundation,108,Community Foundation for Southeast Michigan,75000,2011,"50,000 - 99,999"
453,Skillman Foundation,108,Community Foundation for Southeast Michigan,400000,2011,"250,000 - 499,999"
453,Skillman Foundation,112,Conservation Foundation,1000,2011,"0 - 1,999"
453,Skillman Foundation,113,Cornerstone Schools Association,11000,2011,"10,000 - 49,999"
453,Skillman Foundation,117,Covenant House Michigan,1000,2011,"0 - 1,999"
453,Skillman Foundation,118,Covenant Life Presbyterian Church,4000,2011,"2,000 - 9,999"
453,Skillman Foundation,119,Cranbrook Educational Community,30700,2011,"10,000 - 49,999"
453,Skillman Foundation,119,Cranbrook Educational Community,76230,2011,"50,000 - 99,999"
453,Skillman Foundation,120,Crossroads of Michigan,35000,2011,"10,000 - 49,999"
453,Skillman Foundation,127,"Detroit Area Pre-College Engineering Program, Inc",150000,2011,"100,000 - 249,999"
453,Skillman Foundation,140,Detroit Country Day School,49632,2011,"10,000 - 49,999"
453,Skillman Foundation,141,Detroit Cristo Rey High School,2000,2011,"2,000 - 9,999"
453,Skillman Foundation,141,Detroit Cristo Rey High School,150000,2011,"100,000 - 249,999"
453,Skillman Foundation,146,Detroit Edison Public School Academy,75000,2011,"50,000 - 99,999"
453,Skillman Foundation,147,Detroit Educational Television Network,26050,2011,"10,000 - 49,999"
453,Skillman Foundation,152,Detroit Hispanic Development Corporation,85000,2011,"50,000 - 99,999"
453,Skillman Foundation,152,Detroit Hispanic Development Corporation,100000,2011,"100,000 - 249,999"
453,Skillman Foundation,152,Detroit Hispanic Development Corporation,127000,2013,"100,000 - 249,999"
453,Skillman Foundation,152,Detroit Hispanic Development Corporation,185000,2013,"100,000 - 249,999"
453,Skillman Foundation,152,Detroit Hispanic Development Corporation,185000,2011,"100,000 - 249,999"
453,Skillman Foundation,153,Detroit Historical Society,1300,2011,"0 - 1,999"
453,Skillman Foundation,155,Detroit Institute for Children,4200,2011,"2,000 - 9,999"
453,Skillman Foundation,156,Detroit Institute of the Arts,3266,2011,"2,000 - 9,999"
453,Skillman Foundation,163,Detroit Parent Network,1500,2011,"0 - 1,999"
453,Skillman Foundation,163,Detroit Parent Network,200000,2011,"100,000 - 249,999"
453,Skillman Foundation,163,Detroit Parent Network,250000,2011,"250,000 - 499,999"
453,Skillman Foundation,168,"Detroit Regional Chamber Foundation, Inc",105000,2011,"100,000 - 249,999"
453,Skillman Foundation,172,Detroit Rotary Foundation,1000,2011,"0 - 1,999"
453,Skillman Foundation,175,Detroit Symphony Orchestra,29066,2011,"10,000 - 49,999"
453,Skillman Foundation,181,Detroit Youth Foundation,50000,2011,"50,000 - 99,999"
453,Skillman Foundation,185,"Development Centers, Inc",100000,2011,"100,000 - 249,999"
453,Skillman Foundation,188,"Don Bosco Hall, Inc",165000,2011,"100,000 - 249,999"
453,Skillman Foundation,188,"Don Bosco Hall, Inc",200000,2011,"100,000 - 249,999"
453,Skillman Foundation,188,"Don Bosco Hall, Inc",225000,2013,"100,000 - 249,999"
453,Skillman Foundation,196,Education Achievement Authority,75000,2011,"50,000 - 99,999"
453,Skillman Foundation,196,Education Achievement Authority,500000,2013,"500,000 - 999,999"
453,Skillman Foundation,197,"Educational Trust, Inc",200000,2011,"100,000 - 249,999"
453,Skillman Foundation,197,"Educational Trust, Inc",500000,2013,"500,000 - 999,999"
453,Skillman Foundation,212,Faith Covenant Church,10000,2011,"10,000 - 49,999"
453,Skillman Foundation,214,Family Victory Fellowship,24000,2011,"10,000 - 49,999"
453,Skillman Foundation,218,First Book,20000,2011,"10,000 - 49,999"
453,Skillman Foundation,221,Focus on the Family,2000,2011,"2,000 - 9,999"
453,Skillman Foundation,222,Focus: HOPE,20600,2011,"10,000 - 49,999"
453,Skillman Foundation,223,Food Gatherers,1500,2011,"0 - 1,999"
453,Skillman Foundation,225,"Forgotten Harvest, Inc",150000,2011,"100,000 - 249,999"
453,Skillman Foundation,239,Girl Scouts of Southeastern Michigan,50000,2011,"50,000 - 99,999"
453,Skillman Foundation,241,"Gleaners Community Food Bank, Inc",1120,2011,"0 - 1,999"
453,Skillman Foundation,258,Heat and Warmth Fund (THAW),150000,2011,"100,000 - 249,999"
453,Skillman Foundation,258,Heat and Warmth Fund (THAW),160746,2011,"100,000 - 249,999"
453,Skillman Foundation,260,"Heifer Project International, Inc",1500,2011,"0 - 1,999"
453,Skillman Foundation,263,Henry Ford Health System Foundation,3200,2011,"2,000 - 9,999"
453,Skillman Foundation,269,Holy Name Church,7050,2011,"2,000 - 9,999"
453,Skillman Foundation,270,"Hope Hospice and Community Services, Inc",2000,2011,"2,000 - 9,999"
453,Skillman Foundation,279,InsideOut Literary Arts Project,50000,2011,"50,000 - 99,999"
453,Skillman Foundation,280,"Institute for Research and Reform in Education, Inc",140000,2011,"100,000 - 249,999"
453,Skillman Foundation,289,Jewish Federation of Metropolitan Detroit,23334,2011,"10,000 - 49,999"
453,Skillman Foundation,293,Joy-Southfield Community Development Corporation,40000,2011,"10,000 - 49,999"
453,Skillman Foundation,306,Knox Presbyterian Church,18000,2011,"10,000 - 49,999"
453,Skillman Foundation,312,"Latin Americans for Social and Economic Development, Inc",85000,2011,"50,000 - 99,999"
453,Skillman Foundation,320,"Living Cities, Inc",170000,2011,"100,000 - 249,999"
453,Skillman Foundation,322,Local Initiatives Support Corporation (LISC),250000,2011,"250,000 - 499,999"
453,Skillman Foundation,330,Matrix Human Services,150000,2011,"100,000 - 249,999"
453,Skillman Foundation,330,Matrix Human Services,170000,2011,"100,000 - 249,999"
453,Skillman Foundation,331,"Matrix Theatre Company, Inc",50000,2011,"50,000 - 99,999"
453,Skillman Foundation,334,Mercy Education Project,1600,2011,"0 - 1,999"
453,Skillman Foundation,337,Metropolitan Affairs Coalition,8000,2011,"2,000 - 9,999"
453,Skillman Foundation,339,Metropolitan United Methodist Church,1200,2011,"0 - 1,999"
453,Skillman Foundation,342,Michigan Colleges Foundation,2500,2011,"2,000 - 9,999"
453,Skillman Foundation,344,"Michigan Future, Inc",750000,2011,"500,000 - 999,999"
453,Skillman Foundation,344,"Michigan Future, Inc",750000,2013,"500,000 - 999,999"
453,Skillman Foundation,345,Michigan League for Human Services,85000,2011,"50,000 - 99,999"
453,Skillman Foundation,355,Michigan State University,750000,2011,"500,000 - 999,999"
453,Skillman Foundation,359,Michigan Women's Foundation,6000,2011,"2,000 - 9,999"
453,Skillman Foundation,360,Michigan's Children,150000,2011,"100,000 - 249,999"
453,Skillman Foundation,361,Michigan's Thanksgiving Parade Foundation,75000,2011,"50,000 - 99,999"
453,Skillman Foundation,361,Michigan's Thanksgiving Parade Foundation,160000,2011,"100,000 - 249,999"
453,Skillman Foundation,368,Mosaic Youth Theatre of Detroit,50000,2011,"50,000 - 99,999"
453,Skillman Foundation,369,"Motor City Blight Busters, Inc",50000,2011,"50,000 - 99,999"
453,Skillman Foundation,373,"Music Hall Center for the Performing Arts, Inc",3334,2011,"2,000 - 9,999"
453,Skillman Foundation,376,National Association of Charter School Authorizers,200000,2011,"100,000 - 249,999"
453,Skillman Foundation,378,National Community Development Institute,40000,2011,"10,000 - 49,999"
453,Skillman Foundation,380,"National Urban Fellows, Inc",65000,2011,"50,000 - 99,999"
453,Skillman Foundation,381,Neighborhood Club,1000,2011,"0 - 1,999"
453,Skillman Foundation,382,Neighborhood Funders Group,1000,2011,"0 - 1,999"
453,Skillman Foundation,384,Neighborhood Service Organization,120000,2011,"100,000 - 249,999"
453,Skillman Foundation,385,New Common School Foundation,75000,2011,"50,000 - 99,999"
453,Skillman Foundation,386,"New Detroit, Inc",85000,2011,"50,000 - 99,999"
453,Skillman Foundation,386,"New Detroit, Inc",500000,2011,"500,000 - 999,999"
453,Skillman Foundation,389,New Paradigm for Education,500000,2013,"500,000 - 999,999"
453,Skillman Foundation,390,New Urban Learning,150000,2011,"100,000 - 249,999"
453,Skillman Foundation,399,Old Newsboys' Goodfellows Fund of Detroit,10000,2011,"10,000 - 49,999"
453,Skillman Foundation,408,People's Community Services of Metropolitan Detroit,45000,2011,"10,000 - 49,999"
453,Skillman Foundation,410,"Pewabic Society, Inc",60000,2011,"50,000 - 99,999"
453,Skillman Foundation,412,PolicyLink,108000,2011,"100,000 - 249,999"
453,Skillman Foundation,414,Prevailing Community Development Corporation,85000,2011,"50,000 - 99,999"
453,Skillman Foundation,415,Prevention Network,420000,2013,"250,000 - 499,999"
453,Skillman Foundation,415,Prevention Network,440000,2011,"250,000 - 499,999"
453,Skillman Foundation,419,Promise Village Home for Children,2000,2011,"2,000 - 9,999"
453,Skillman Foundation,420,Province of St Joseph of the Capuchin Order,1650,2011,"0 - 1,999"
453,Skillman Foundation,429,Regents of the University of Michigan,21800,2011,"10,000 - 49,999"
453,Skillman Foundation,429,Regents of the University of Michigan,55000,2011,"50,000 - 99,999"
453,Skillman Foundation,429,Regents of the University of Michigan,125000,2011,"100,000 - 249,999"
453,Skillman Foundation,429,Regents of the University of Michigan,400000,2011,"250,000 - 499,999"
453,Skillman Foundation,429,Regents of the University of Michigan,850000,2012,"500,000 - 999,999"
453,Skillman Foundation,431,Renaissance High School,10000,2011,"10,000 - 49,999"
453,Skillman Foundation,454,Skillman Scholars Program - Individual Skillman College Scholarships,11912,2011,"10,000 - 49,999"
453,Skillman Foundation,458,"Southwest Community Mental Health Services Group, Inc",90000,2011,"50,000 - 99,999"
453,Skillman Foundation,459,"Southwest Counseling Solutions, Inc",150000,2011,"100,000 - 249,999"
453,Skillman Foundation,460,Southwest Detroit Business Association,90000,2011,"50,000 - 99,999"
453,Skillman Foundation,460,Southwest Detroit Business Association,175000,2011,"100,000 - 249,999"
453,Skillman Foundation,463,Southwest Housing Solutions Corporation,20000,2011,"10,000 - 49,999"
453,Skillman Foundation,463,Southwest Housing Solutions Corporation,150000,2011,"100,000 - 249,999"
453,Skillman Foundation,467,"Sphinx Organization, Inc",2732,2011,"2,000 - 9,999"
453,Skillman Foundation,470,St Boniface Church,1920,2011,"0 - 1,999"
453,Skillman Foundation,473,St John Community Health Investment Corporation,35000,2011,"10,000 - 49,999"
453,Skillman Foundation,486,"Teach for America, Inc",500000,2011,"500,000 - 999,999"
453,Skillman Foundation,490,The Salvation Army,2050,2011,"2,000 - 9,999"
453,Skillman Foundation,493,The YES Foundation,33000,2011,"10,000 - 49,999"
453,Skillman Foundation,496,"Think Detroit PAL, Inc",250000,2011,"250,000 - 499,999"
453,Skillman Foundation,506,United Community Housing Coalition,35000,2011,"10,000 - 49,999"
453,Skillman Foundation,508,United Jewish Foundation,15000,2011,"10,000 - 49,999"
453,Skillman Foundation,509,"United Negro College Fund, Inc",50000,2011,"50,000 - 99,999"
453,Skillman Foundation,511,United Way for Southeastern Michigan,6800,2011,"2,000 - 9,999"
453,Skillman Foundation,511,United Way for Southeastern Michigan,200000,2011,"100,000 - 249,999"
453,Skillman Foundation,511,United Way for Southeastern Michigan,400000,2011,"250,000 - 499,999"
453,Skillman Foundation,512,University Cultural Center Association,39000,2011,"10,000 - 49,999"
453,Skillman Foundation,513,University Hospital Association,3828.78,2011,"2,000 - 9,999"
453,Skillman Foundation,514,University Liggett School,63392,2011,"50,000 - 99,999"
453,Skillman Foundation,515,University of Detroit Jesuit High School,10000,2011,"10,000 - 49,999"
453,Skillman Foundation,522,"Urban Neighborhood Initiatives, Inc",136000,2011,"100,000 - 249,999"
453,Skillman Foundation,524,Vanguard Community Development Corporation,100000,2011,"100,000 - 249,999"
453,Skillman Foundation,524,Vanguard Community Development Corporation,155000,2011,"100,000 - 249,999"
453,Skillman Foundation,524,Vanguard Community Development Corporation,175000,2011,"100,000 - 249,999"
453,Skillman Foundation,527,"Volunteers in Prevention, Probation and Prisons, Inc",85000,2011,"50,000 - 99,999"
453,Skillman Foundation,539,Wayne State University,13840,2011,"10,000 - 49,999"
453,Skillman Foundation,539,Wayne State University,240000,2011,"100,000 - 249,999"
453,Skillman Foundation,547,Wellspring,40000,2011,"10,000 - 49,999"
453,Skillman Foundation,559,Youth Development Commission,165000,2011,"100,000 - 249,999"
453,Skillman Foundation,580,Michigan College Access Network,90000,2013,"50,000 - 99,999"
453,Skillman Foundation,581,Public Insights Project,125000,2013,"100,000 - 249,999"
498,Thompson Educational Foundation,390,New Urban Learning,94500,2011,"50,000 - 99,999"
498,Thompson Educational Foundation,391,New Urban Learning Leasehold Holding I,138650,2011,"100,000 - 249,999"
498,Thompson Educational Foundation,391,New Urban Learning Leasehold Holding I,139385,2012,"100,000 - 249,999"
498,Thompson Educational Foundation,421,Public School Academies of Detroit,298620,2011,"250,000 - 499,999"
498,Thompson Educational Foundation,499,Thompson Foundation,250000,2011,"250,000 - 499,999"
498,Thompson Educational Foundation,499,Thompson Foundation,277000,2012,"250,000 - 499,999"
498,Thompson Educational Foundation,499,Thompson Foundation,1100000,2011,"1,000,000 - 2,999,999"
498,Thompson Educational Foundation,499,Thompson Foundation,8000000,2011,"3,000,000 +"
499,Thompson Foundation,91,Christ the King Elementary School,750,2012,"0 - 1,999"
499,Thompson Foundation,91,Christ the King Elementary School,750,2011,"0 - 1,999"
499,Thompson Foundation,91,Christ the King Elementary School,1500,2011,"0 - 1,999"
499,Thompson Foundation,120,Crossroads of Michigan,10000,2012,"10,000 - 49,999"
499,Thompson Foundation,120,Crossroads of Michigan,20000,2011,"10,000 - 49,999"
499,Thompson Foundation,136,Detroit Christian Schools of Excellence,1750,2012,"0 - 1,999"
499,Thompson Foundation,137,Detroit Christian Schools of Excellence,1750,2011,"0 - 1,999"
499,Thompson Foundation,138,Detroit Christo Rey High School,250,2011,"0 - 1,999"
499,Thompson Foundation,138,Detroit Christo Rey High School,250,2011,"0 - 1,999"
499,Thompson Foundation,138,Detroit Christo Rey High School,250,2012,"0 - 1,999"
499,Thompson Foundation,138,Detroit Christo Rey High School,250,2012,"0 - 1,999"
499,Thompson Foundation,178,Detroit Urban Lutheran School,1750,2011,"0 - 1,999"
499,Thompson Foundation,294,"Junior Achievement of Southeastern Michigan, Inc",10000,2012,"10,000 - 49,999"
499,Thompson Foundation,294,"Junior Achievement of Southeastern Michigan, Inc",10000,2011,"10,000 - 49,999"
499,Thompson Foundation,324,Loyola High School,750,2011,"0 - 1,999"
499,Thompson Foundation,324,Loyola High School,850,2012,"0 - 1,999"
499,Thompson Foundation,498,Thompson Educational Foundation,137000,2011,"100,000 - 249,999"
499,Thompson Foundation,498,Thompson Educational Foundation,150000,2011,"100,000 - 249,999"
499,Thompson Foundation,498,Thompson Educational Foundation,213000,2011,"100,000 - 249,999"
499,Thompson Foundation,498,Thompson Educational Foundation,475000,2011,"250,000 - 499,999"
499,Thompson Foundation,498,Thompson Educational Foundation,800000,2011,"500,000 - 999,999"
499,Thompson Foundation,515,University of Detroit Jesuit High School,750,2011,"0 - 1,999"
499,Thompson Foundation,515,University of Detroit Jesuit High School,750,2011,"0 - 1,999"
499,Thompson Foundation,515,University of Detroit Jesuit High School,1750,2012,"0 - 1,999"
499,Thompson Foundation,539,Wayne State University,80000,2012,"50,000 - 99,999"
499,Thompson Foundation,539,Wayne State University,82500,2011,"50,000 - 99,999"
511,United Way for Southeastern Michigan,4,Accounting Aid Society,207000,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,7,Adult Well Being Services,525000,2012,"500,000 - 999,999"
511,United Way for Southeastern Michigan,12,Allegra Prints and Imaging,15198,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,16,Allied Media Projects,15000,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,17,Alternatives for Girls,300000,2012,"250,000 - 499,999"
511,United Way for Southeastern Michigan,22,"American Indian Health and Family Services of Southeastern Michigan, Inc",7500,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,27,ARISE Detroit,5500,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,30,"Arts League of Michigan, Inc",40500,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,30,"Arts League of Michigan, Inc",60950,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,45,Big Brothers Big Sisters of Metropolitan Detroit,130000,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,47,"Black Family Development, Inc",318604,2012,"250,000 - 499,999"
511,United Way for Southeastern Michigan,67,Campbell Academic Services,100000,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,68,Capuchin Soup Kitchen,8000,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,76,Catholic Social Services of Wayne County,204806,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,79,Center for Youth and Families,125300,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,85,Children's Aid Society of Southeastern Michigan,364008,2012,"250,000 - 499,999"
511,United Way for Southeastern Michigan,100,"City Year, Inc",406215,2012,"250,000 - 499,999"
511,United Way for Southeastern Michigan,102,Coalition on Temporary Shelter,222118,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,106,"Communities in Schools of Detroit, Inc",25338,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,120,Crossroads of Michigan,65072,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,132,"Detroit Central City Community Mental Health, Inc",17052,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,143,Detroit Department of Transportation,9642,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,154,"Detroit Impact, Inc",100900,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,165,Detroit Police Department,74722,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,167,Detroit Public Television,70000,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,170,Detroit Rescue Mission Ministries,783210,2012,"500,000 - 999,999"
511,United Way for Southeastern Michigan,177,"Detroit Urban League, Inc",37500,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,184,Detroiters Working for Environmental Justice,463780,2012,"250,000 - 499,999"
511,United Way for Southeastern Michigan,185,"Development Centers, Inc",246437,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,188,"Don Bosco Hall, Inc",96753,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,210,Excellent Schools Detroit,85000,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,213,"Family Service, Inc",149640,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,222,Focus: HOPE,22929,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,227,Franco Public Relations Group,32446,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,228,"Franklin-Wright Settlements, Inc",239844,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,241,"Gleaners Community Food Bank, Inc",150000,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,242,Goodwill Industries of Greater Detroit,178789,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,244,Grandmont Rosedale Development Corporation,6000,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,248,Greater Detroit Agency for the Blind and Visually Impaired,40000,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,253,Habitat for Humanity Metro Detroit,126901,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,255,"Harriet Tubman Center, Inc",124378,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,257,"Heartline, Inc",123840,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,268,Holy Cross Children's Services,66667,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,277,Inland Press,6574,2012,"2,000 - 9,999"
511,United Way for Southeastern Michigan,279,InsideOut Literary Arts Project,33450,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,282,"International Institute of Metropolitan Detroit, Inc",50000,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,291,JFM Consulting Group,107000,2012,"100,000 - 249,999"
511,United Way for Southeastern Michigan,294,"Junior Achievement of Southeastern Michigan, Inc",31060,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,297,KEB & Associates,42768,2012,"10,000 - 49,999"
511,United Way for Southeastern Michigan,312,"Latin Americans for Social and Economic Development, Inc",77000,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,314,Legal Aid and Defender Association,58407,2012,"50,000 - 99,999"
511,United Way for Southeastern Michigan,326,"Man Power Mentoring, Inc",40299,2012,"10,000 - 49,999"
